日期,股票代码,名称,开盘价,收盘价,最低价,最高价,涨跌幅,成交量,成交金额,前收盘,
2011-10-18,'000001,上证指数,2423.282,2383.485,2378.667,2425.646,-2.3323,79525744,69338909189.0,2440.402,
2011-10-17,'000001,上证指数,2434.486,2440.402,2424.726,2452.99,0.3713,58267682,57704518652.0,2431.375,
2011-10-14,'000001,上证指数,2429.885,2431.375,2409.288,2437.594,-0.304,60673160,58276063530.0,2438.79,
2011-10-13,'000001,上证指数,2412.832,2438.79,2406.282,2439.64,0.7764,87860106,82192311755.0,2420.0,
2011-10-12,'000001,上证指数,2335.488,2420.0,2318.628,2421.693,3.0438,91508568,84438390265.0,2348.516,
2011-10-11,'000001,上证指数,2401.738,2348.516,2323.412,2412.376,0.159,63975806,62773516010.0,2344.787,
2011-10-10,'000001,上证指数,2363.078,2344.787,2338.685,2368.149,-0.6118,41745306,39926413160.0,2359.22,
2011-09-30,'000001,上证指数,2368.398,2359.22,2348.217,2377.541,-0.2589,48818372,46104608498.0,2365.343,
2011-09-29,'000001,上证指数,2378.423,2365.343,2358.572,2387.538,-1.117,59191239,57021447534.0,2392.062,
2011-09-28,'000001,上证指数,2427.289,2392.062,2383.396,2430.27,-0.952,55758447,55720881056.0,2415.054,
2011-09-27,'000001,上证指数,2410.991,2415.054,2395.164,2423.913,0.9139,55231432,55315102091.0,2393.183,
2011-09-26,'000001,上证指数,2416.226,2393.183,2384.64,2441.729,-1.643,57425042,58915927605.0,2433.159,
2011-09-23,'000001,上证指数,2411.833,2433.159,2400.141,2440.751,-0.4051,67302693,67947197759.0,2443.057,
2011-09-22,'000001,上证指数,2491.212,2443.057,2442.462,2499.976,-2.7818,74695409,74891290554.0,2512.963,
2011-09-21,'000001,上证指数,2450.116,2512.963,2438.852,2517.673,2.664,86689276,88188034883.0,2447.755,
2011-09-20,'000001,上证指数,2433.721,2447.755,2426.703,2460.034,0.4086,46265892,47956372390.0,2437.795,
2011-09-19,'000001,上证指数,2469.6,2437.795,2437.165,2469.6,-1.7946,48746822,48599667204.0,2482.343,
2011-09-16,'000001,上证指数,2490.177,2482.343,2475.758,2499.481,0.1326,47986854,49584868842.0,2479.055,
2011-09-15,'000001,上证指数,2482.859,2479.055,2477.651,2496.572,-0.2323,56003688,55860904582.0,2484.827,
2011-09-14,'000001,上证指数,2478.586,2484.827,2439.372,2485.934,0.5472,54065977,54761652533.0,2471.305,
2011-09-13,'000001,上证指数,2467.73,2471.305,2453.796,2477.083,-1.0589,49930919,51851701382.0,2497.753,
2011-09-09,'000001,上证指数,2506.969,2497.753,2487.145,2528.422,-0.0476,51253380,53535159299.0,2498.943,
2011-09-08,'000001,上证指数,2523.962,2498.943,2498.113,2524.377,-0.6815,55271952,60046842303.0,2516.09,
2011-09-07,'000001,上证指数,2480.941,2516.09,2475.218,2516.754,1.8444,59665860,61951469219.0,2470.524,
2011-09-06,'000001,上证指数,2465.565,2470.524,2459.543,2482.242,-0.3314,49223173,50140331683.0,2478.739,
2011-09-05,'000001,上证指数,2510.1,2478.739,2478.195,2510.1,-1.9595,55031066,56402274346.0,2528.28,
2011-09-02,'000001,上证指数,2551.556,2528.28,2517.618,2557.31,-1.0861,54436581,55969022194.0,2556.042,
2011-09-01,'000001,上证指数,2569.799,2556.042,2547.855,2584.804,-0.4401,57290927,59881555987.0,2567.34,
2011-08-31,'000001,上证指数,2566.529,2567.34,2545.096,2574.415,0.029,59169720,62236266864.0,2566.595,
2011-08-30,'000001,上证指数,2592.597,2566.595,2563.689,2615.135,-0.3811,75910686,79541815163.0,2576.413,
2011-08-29,'000001,上证指数,2595.466,2576.413,2570.844,2595.466,-1.3695,73696095,78406747865.0,2612.188,
2011-08-26,'000001,上证指数,2602.208,2612.188,2593.238,2616.636,-0.1175,77850450,81503341252.0,2615.261,
2011-08-25,'000001,上证指数,2546.402,2615.261,2545.054,2616.304,2.9188,104537978,1.04570297571e+11,2541.091,
2011-08-24,'000001,上证指数,2562.411,2541.091,2536.256,2569.278,-0.5062,65462469,70690689369.0,2554.019,
2011-08-23,'000001,上证指数,2524.877,2554.019,2514.949,2554.178,1.5166,60944193,63210700214.0,2515.863,
2011-08-22,'000001,上证指数,2534.57,2515.863,2507.782,2553.415,-0.7298,61214429,65524542977.0,2534.358,
2011-08-19,'000001,上证指数,2519.645,2534.358,2513.754,2538.272,-0.9812,70606801,73771901698.0,2559.472,
2011-08-18,'000001,上证指数,2601.99,2559.472,2556.859,2603.485,-1.6065,70989277,76087950237.0,2601.261,
2011-08-17,'000001,上证指数,2603.961,2601.261,2596.039,2617.165,-0.2647,70109146,72200596507.0,2608.166,
2011-08-16,'000001,上证指数,2627.854,2608.166,2601.501,2636.36,-0.7082,85226861,90247920858.0,2626.77,
2011-08-15,'000001,上证指数,2598.138,2626.77,2584.407,2627.104,1.2956,88676842,90997350623.0,2593.173,
2011-08-12,'000001,上证指数,2593.395,2593.173,2585.846,2605.447,0.4519,97171206,1.00034768305e+11,2581.508,
2011-08-11,'000001,上证指数,2508.857,2581.508,2505.012,2582.155,1.2683,95597265,1.00089141534e+11,2549.176,
2011-08-10,'000001,上证指数,2562.393,2549.176,2544.952,2579.156,0.9147,100369343,1.04038322989e+11,2526.07,
2011-08-09,'000001,上证指数,2468.032,2526.07,2437.681,2537.409,-0.0295,103723892,1.07745074507e+11,2526.816,
2011-08-08,'000001,上证指数,2599.289,2526.816,2497.918,2614.19,-3.7925,110302496,1.17550544112e+11,2626.423,
2011-08-05,'000001,上证指数,2620.277,2626.423,2605.137,2644.581,-2.1466,78571833,87777759968.0,2684.039,
2011-08-04,'000001,上证指数,2683.192,2684.039,2675.534,2698.815,0.2074,58872111,69338641969.0,2678.485,
2011-08-03,'000001,上证指数,2659.118,2678.485,2654.364,2688.065,-0.0289,63981610,73381007588.0,2679.259,
2011-08-02,'000001,上证指数,2689.971,2679.259,2651.28,2689.971,-0.907,69993181,77994116095.0,2703.783,
2011-08-01,'000001,上证指数,2697.575,2703.783,2688.529,2712.888,0.076,59000711,66073995356.0,2701.729,
2011-07-29,'000001,上证指数,2706.497,2701.729,2681.272,2721.53,-0.2602,75471655,83784760931.0,2708.777,
2011-07-28,'000001,上证指数,2701.771,2708.777,2684.661,2712.09,-0.5403,78474915,90451815581.0,2723.492,
2011-07-27,'000001,上证指数,2690.144,2723.492,2680.433,2726.801,0.7572,80407781,92082368241.0,2703.026,
2011-07-26,'000001,上证指数,2685.754,2703.026,2677.119,2704.939,0.5311,72881454,79482934662.0,2688.746,
2011-07-25,'000001,上证指数,2759.628,2688.746,2680.747,2759.628,-2.961,111242249,1.20856437817e+11,2770.79,
2011-07-22,'000001,上证指数,2769.863,2770.79,2763.8,2782.169,0.177,70211837,82498349719.0,2765.894,
2011-07-21,'000001,上证指数,2795.896,2765.894,2763.418,2799.852,-1.0132,81760582,95769511827.0,2794.205,
2011-07-20,'000001,上证指数,2810.436,2794.205,2779.381,2817.285,-0.0993,84030616,99677739096.0,2796.983,
2011-07-19,'000001,上证指数,2804.923,2796.983,2790.685,2809.315,-0.6996,92740884,1.1012038351e+11,2816.688,
2011-07-18,'000001,上证指数,2821.358,2816.688,2807.108,2826.959,-0.1234,108108623,1.29581321226e+11,2820.169,
2011-07-15,'000001,上证指数,2803.585,2820.169,2794.159,2821.339,0.346,107470064,1.27720321009e+11,2810.444,
2011-07-14,'000001,上证指数,2798.212,2810.444,2788.983,2811.704,0.5354,104502080,1.25648830383e+11,2795.476,
2011-07-13,'000001,上证指数,2756.032,2795.476,2756.032,2797.266,1.4846,91929128,1.07695952064e+11,2754.582,
2011-07-12,'000001,上证指数,2783.722,2754.582,2752.186,2783.722,-1.7166,96674475,1.11535233112e+11,2802.692,
2011-07-11,'000001,上证指数,2789.454,2802.692,2780.665,2807.322,0.1758,86063595,1.01442076053e+11,2797.774,
2011-07-08,'000001,上证指数,2797.026,2797.774,2784.126,2807.38,0.1255,86211609,1.02765056015e+11,2794.267,
2011-07-07,'000001,上证指数,2813.193,2794.267,2793.892,2825.123,-0.5768,116512143,1.40065119726e+11,2810.479,
2011-07-06,'000001,上证指数,2811.815,2810.479,2780.728,2811.815,-0.2086,103104393,1.22088884714e+11,2816.355,
2011-07-05,'000001,上证指数,2812.722,2816.355,2799.11,2818.141,0.1257,110124224,1.28654526188e+11,2812.818,
2011-07-04,'000001,上证指数,2770.94,2812.818,2770.94,2813.27,1.9373,121962260,1.43818650586e+11,2759.362,
2011-07-01,'000001,上证指数,2767.834,2759.362,2752.966,2778.668,-0.0983,92072878,1.05453231505e+11,2762.076,
2011-06-30,'000001,上证指数,2729.992,2762.076,2729.992,2774.365,1.2312,90967124,1.0303746887e+11,2728.483,
2011-06-29,'000001,上证指数,2757.4,2728.483,2727.253,2759.231,-1.1133,88224197,99001117841.0,2759.202,
2011-06-28,'000001,上证指数,2759.713,2759.202,2736.398,2763.28,0.0352,88277450,1.04045742069e+11,2758.23,
2011-06-27,'000001,上证指数,2746.787,2758.23,2743.496,2769.043,0.4377,101601018,1.16169106755e+11,2746.211,
2011-06-24,'000001,上证指数,2678.052,2746.211,2674.303,2759.71,2.1561,125773628,1.42646189157e+11,2688.249,
2011-06-23,'000001,上证指数,2640.66,2688.249,2630.336,2693.417,1.4694,73772688,82454849436.0,2649.321,
2011-06-22,'000001,上证指数,2648.534,2649.321,2633.474,2657.725,0.1072,58313802,64614596270.0,2646.483,
2011-06-21,'000001,上证指数,2628.022,2646.483,2618.807,2648.024,0.9625,64821871,73287995236.0,2621.253,
2011-06-20,'000001,上证指数,2635.834,2621.253,2610.99,2637.883,-0.816,60059864,65210745084.0,2642.818,
2011-06-17,'000001,上证指数,2661.414,2642.818,2641.392,2675.027,-0.8057,64442633,74389549410.0,2664.283,
2011-06-16,'000001,上证指数,2685.632,2664.283,2663.12,2691.944,-1.5209,70927870,76584465459.0,2705.431,
2011-06-15,'000001,上证指数,2717.677,2705.431,2705.072,2730.476,-0.9014,74856945,85433282733.0,2730.04,
2011-06-14,'000001,上证指数,2696.223,2730.04,2691.671,2735.553,1.0984,83097514,95202692908.0,2700.379,
2011-06-13,'000001,上证指数,2687.653,2700.379,2669.395,2703.423,-0.1761,63069459,73168505455.0,2705.143,
2011-06-10,'000001,上证指数,2696.13,2705.143,2672.32,2707.742,0.0665,73400294,83170621045.0,2703.345,
2011-06-09,'000001,上证指数,2743.539,2703.345,2702.695,2747.332,-1.7068,83469268,95128112398.0,2750.288,
2011-06-08,'000001,上证指数,2742.043,2750.288,2715.25,2754.122,0.2182,74294661,87503873943.0,2744.3,
2011-06-07,'000001,上证指数,2720.97,2744.3,2717.313,2745.77,0.5968,65021293,79144376103.0,2728.02,
2011-06-03,'000001,上证指数,2701.773,2728.02,2701.25,2732.427,0.8443,67983945,78273698792.0,2705.181,
2011-06-02,'000001,上证指数,2715.316,2705.181,2676.538,2727.995,-1.3993,86021158,94278924971.0,2743.572,
2011-06-01,'000001,上证指数,2737.057,2743.572,2726.495,2744.559,0.0036,68555501,77624943889.0,2743.472,
2011-05-31,'000001,上证指数,2707.559,2743.472,2702.095,2744.934,1.3713,67900383,77797110767.0,2706.361,
2011-05-30,'000001,上证指数,2704.485,2706.361,2689.206,2728.062,-0.1323,65174388,71116809685.0,2709.947,
2011-05-27,'000001,上证指数,2739.387,2709.947,2708.548,2746.842,-0.9713,82521052,91901555969.0,2736.527,
2011-05-26,'000001,上证指数,2755.394,2736.527,2734.536,2764.89,-0.1902,78741315,92594926319.0,2741.741,
2011-05-25,'000001,上证指数,2764.56,2741.741,2737.33,2771.177,-0.9149,74406534,86236385809.0,2767.056,
2011-05-24,'000001,上证指数,2766.059,2767.056,2744.777,2771.748,-0.2708,74852898,88842176414.0,2774.569,
2011-05-23,'000001,上证指数,2853.286,2774.569,2771.117,2853.286,-2.9348,98622045,1.11438407055e+11,2858.459,
2011-05-20,'000001,上证指数,2858.311,2858.459,2850.445,2866.763,-0.039,70743786,84003220756.0,2859.574,
2011-05-19,'000001,上证指数,2879.387,2859.574,2856.829,2884.141,-0.4594,76994538,91205057076.0,2872.771,
2011-05-18,'000001,上证指数,2846.725,2872.771,2843.676,2877.427,0.701,76826970,90328330045.0,2852.773,
2011-05-17,'000001,上证指数,2846.447,2852.773,2821.203,2869.23,0.1301,94819847,1.09798830131e+11,2849.067,
2011-05-16,'000001,上证指数,2864.377,2849.067,2846.307,2877.091,-0.765,84648251,95786245699.0,2871.031,
2011-05-13,'000001,上证指数,2846.311,2871.031,2832.254,2871.992,0.9475,93238815,1.03905983166e+11,2844.083,
2011-05-12,'000001,上证指数,2864.976,2844.083,2843.097,2876.448,-1.3642,100240961,1.14204493321e+11,2883.42,
2011-05-11,'000001,上证指数,2890.353,2883.42,2868.349,2897.141,-0.2496,92477122,1.07106378142e+11,2890.634,
2011-05-10,'000001,上证指数,2876.98,2890.634,2865.104,2891.034,0.6327,81297176,96056705123.0,2872.46,
2011-05-09,'000001,上证指数,2868.235,2872.46,2861.42,2885.178,0.2994,81576155,94006376498.0,2863.886,
2011-05-06,'000001,上证指数,2842.765,2863.886,2834.456,2881.706,-0.2965,91063909,1.05181008404e+11,2872.404,
2011-05-05,'000001,上证指数,2854.768,2872.404,2849.91,2880.125,0.2229,91084427,98812236389.0,2866.017,
2011-05-04,'000001,上证指数,2916.845,2866.017,2860.075,2916.97,-2.2567,111481131,1.2535569449e+11,2932.188,
2011-05-03,'000001,上证指数,2911.51,2932.188,2890.225,2933.46,0.7102,96402722,1.02708976572e+11,2911.511,
2011-04-29,'000001,上证指数,2886.629,2911.511,2871.01,2913.556,0.8475,87534255,93221530229.0,2887.044,
2011-04-28,'000001,上证指数,2937.947,2887.044,2884.839,2953.193,-1.3114,105230875,1.157901315e+11,2925.408,
2011-04-27,'000001,上证指数,2946.327,2925.408,2907.662,2961.133,-0.4618,105492475,1.14841130958e+11,2938.981,
2011-04-26,'000001,上证指数,2956.949,2938.981,2931.502,2970.278,-0.8759,95154819,1.12451141164e+11,2964.951,
2011-04-25,'000001,上证指数,3003.031,2964.951,2964.643,3003.61,-1.5136,117316622,1.40504366097e+11,3010.517,
2011-04-22,'000001,上证指数,3025.699,3010.517,3004.465,3032.965,-0.5336,118525613,1.3740693439e+11,3026.668,
2011-04-21,'000001,上证指数,3021.77,3026.668,3012.544,3035.471,0.6528,121510664,1.47387019393e+11,3007.037,
2011-04-20,'000001,上证指数,3005.975,3007.037,2992.672,3019.123,0.2666,119741657,1.43797579092e+11,2999.041,
2011-04-19,'000001,上证指数,3038.807,2999.041,2996.222,3038.807,-1.9065,141896394,1.66127877519e+11,3057.329,
2011-04-18,'000001,上证指数,3040.531,3057.329,3037.189,3067.456,0.223,137488739,1.60812208619e+11,3050.526,
2011-04-15,'000001,上证指数,3036.345,3050.526,3020.156,3062.53,0.2593,128530989,1.4868382845e+11,3042.635,
2011-04-14,'000001,上证指数,3049.667,3042.635,3036.726,3058.239,-0.2545,129487107,1.48647665913e+11,3050.398,
2011-04-13,'000001,上证指数,3006.83,3050.398,2994.465,3050.401,0.9608,128202655,1.47378535687e+11,3021.369,
2011-04-12,'000001,上证指数,3012.795,3021.369,3003.445,3039.124,-0.0456,145990547,1.6560247186e+11,3022.746,
2011-04-11,'000001,上证指数,3037.91,3022.746,3019.886,3059.568,-0.2401,147189576,1.82751284053e+11,3030.021,
2011-04-08,'000001,上证指数,3005.368,3030.021,2998.34,3031.097,0.7351,114337794,1.47122038468e+11,3007.909,
2011-04-07,'000001,上证指数,3003.204,3007.909,2990.311,3012.288,0.2182,124734591,1.52941715634e+11,3001.36,
2011-04-06,'000001,上证指数,2964.212,3001.36,2963.899,3005.238,1.1441,141650613,1.76487792736e+11,2967.41,
2011-04-01,'000001,上证指数,2932.481,2967.41,2924.394,2967.847,1.3421,99844094,1.25719196024e+11,2928.111,
2011-03-31,'000001,上证指数,2954.653,2928.111,2914.384,2961.63,-0.9358,108935611,1.34408182897e+11,2955.771,
2011-03-30,'000001,上证指数,2955.453,2955.771,2935.747,2968.182,-0.078,126493548,1.52547180179e+11,2958.077,
2011-03-29,'000001,上证指数,2979.865,2958.077,2953.54,2994.174,-0.8689,168543246,1.99600754521e+11,2984.005,
2011-03-28,'000001,上证指数,2985.356,2984.005,2979.196,3005.783,0.2079,156016878,1.96335110545e+11,2977.814,
2011-03-25,'000001,上证指数,2948.543,2977.814,2946.697,2985.083,1.0557,136396367,1.71136870352e+11,2946.706,
2011-03-24,'000001,上证指数,2949.85,2946.706,2942.134,2958.663,-0.0601,108955979,1.37266005803e+11,2948.477,
2011-03-23,'000001,上证指数,2919.016,2948.477,2911.626,2950.422,1.0049,112603475,1.38318531073e+11,2919.142,
2011-03-22,'000001,上证指数,2917.687,2919.142,2884.751,2923.392,0.3439,95117457,1.20190606775e+11,2909.137,
2011-03-21,'000001,上证指数,2913.913,2909.137,2895.154,2927.073,0.0774,96760275,1.22405131565e+11,2906.886,
2011-03-18,'000001,上证指数,2920.806,2906.886,2900.872,2930.606,0.3309,100637335,1.27487190101e+11,2897.298,
2011-03-17,'000001,上证指数,2906.955,2897.298,2885.651,2935.625,-1.1432,137797827,1.70585811613e+11,2930.804,
2011-03-16,'000001,上证指数,2894.252,2930.804,2894.252,2934.018,1.1929,130777237,1.65811913772e+11,2896.256,
2011-03-15,'000001,上证指数,2927.984,2896.256,2850.945,2927.984,-1.4083,154951951,1.87646016836e+11,2937.627,
2011-03-14,'000001,上证指数,2923.982,2937.627,2914.458,2939.652,0.1306,116910618,1.52525993354e+11,2933.796,
2011-03-11,'000001,上证指数,2942.419,2933.796,2927.683,2966.98,-0.7895,115994480,1.52652657607e+11,2957.143,
2011-03-10,'000001,上证指数,2995.768,2957.143,2954.367,2995.768,-1.4993,123799889,1.66466133704e+11,3002.154,
2011-03-09,'000001,上证指数,3002.546,3002.154,2989.342,3012.044,0.0737,124790735,1.65317764173e+11,2999.942,
2011-03-08,'000001,上证指数,2996.727,2999.942,2976.6,3001.624,0.1245,126681154,1.68656782311e+11,2996.211,
2011-03-07,'000001,上证指数,2952.722,2996.211,2952.722,3000.429,1.8321,160105884,2.07910763348e+11,2942.306,
2011-03-04,'000001,上证指数,2902.19,2942.306,2898.084,2944.459,1.3547,118277241,1.44491216965e+11,2902.978,
2011-03-03,'000001,上证指数,2918.731,2902.978,2900.761,2937.557,-0.3717,150488884,1.77696887629e+11,2913.808,
2011-03-02,'000001,上证指数,2905.514,2913.808,2883.566,2924.963,-0.1751,133442258,1.65439298142e+11,2918.92,
2011-03-01,'000001,上证指数,2906.285,2918.92,2901.552,2931.58,0.4773,136555048,1.72228926431e+11,2905.053,
2011-02-28,'000001,上证指数,2880.17,2905.053,2861.817,2906.169,0.9202,118705763,1.48337062867e+11,2878.565,
2011-02-25,'000001,上证指数,2876.777,2878.565,2848.65,2890.324,-0.0013,100094039,1.24246938029e+11,2878.603,
2011-02-24,'000001,上证指数,2861.393,2878.603,2854.564,2881.537,0.5578,109772588,1.3732170812e+11,2862.634,
2011-02-23,'000001,上证指数,2844.99,2862.634,2839.195,2868.484,0.2493,111083059,1.37631214946e+11,2855.516,
2011-02-22,'000001,上证指数,2941.318,2855.516,2851.62,2944.413,-2.6168,153004622,1.91781551911e+11,2932.246,
2011-02-21,'000001,上证指数,2886.54,2932.246,2884.191,2932.82,1.1192,118855883,1.4622307633e+11,2899.792,
2011-02-18,'000001,上证指数,2924.23,2899.792,2890.262,2924.23,-0.9283,113775463,1.4202676664e+11,2926.964,
2011-02-17,'000001,上证指数,2929.255,2926.964,2905.032,2939.284,0.1049,130415498,1.69047618017e+11,2923.896,
2011-02-16,'000001,上证指数,2893.682,2923.896,2882.549,2924.188,0.8505,127805697,1.60067647859e+11,2899.237,
2011-02-15,'000001,上证指数,2900.427,2899.237,2892.637,2934.467,0.0036,152449898,1.87333867984e+11,2899.134,
2011-02-14,'000001,上证指数,2828.571,2899.134,2828.571,2906.261,2.5397,154242970,1.79797617886e+11,2827.328,
2011-02-11,'000001,上证指数,2815.119,2827.328,2807.605,2835.411,0.3252,107758171,1.27724538685e+11,2818.163,
2011-02-10,'000001,上证指数,2769.646,2818.163,2760.175,2819.063,1.5897,97919763,1.17148637064e+11,2774.065,
2011-02-09,'000001,上证指数,2778.701,2774.065,2764.867,2804.208,-0.8894,87257788,1.04839248017e+11,2798.96,
2011-02-01,'000001,上证指数,2795.071,2798.96,2785.296,2805.049,0.2962,73350092,90093971270.0,2790.694,
2011-01-31,'000001,上证指数,2751.527,2790.694,2748.538,2790.921,1.3784,91502814,1.06841488912e+11,2752.75,
2011-01-28,'000001,上证指数,2741.314,2752.75,2733.291,2759.44,0.1309,85427992,98480283957.0,2749.15,
2011-01-27,'000001,上证指数,2690.825,2749.15,2677.21,2753.001,1.4891,105569163,1.15247052001e+11,2708.814,
2011-01-26,'000001,上证指数,2677.172,2708.814,2676.769,2710.738,1.1721,60750899,67295416034.0,2677.432,
2011-01-25,'000001,上证指数,2691.693,2677.432,2661.448,2701.044,-0.6784,69481412,75578247319.0,2695.72,
2011-01-24,'000001,上证指数,2716.524,2695.72,2690.652,2736.109,-0.7209,87920807,96191099725.0,2715.294,
2011-01-21,'000001,上证指数,2668.677,2715.294,2667.286,2746.178,1.4058,95639038,1.0284343098e+11,2677.652,
2011-01-20,'000001,上证指数,2752.799,2677.652,2676.129,2752.799,-2.9167,86047191,95850318766.0,2758.097,
2011-01-19,'000001,上证指数,2707.816,2758.097,2700.811,2759.602,1.8132,78493169,89943624643.0,2708.979,
2011-01-18,'000001,上证指数,2696.147,2708.979,2683.367,2715.406,0.0857,60377276,67738468876.0,2706.66,
2011-01-17,'000001,上证指数,2772.45,2706.66,2698.781,2780.942,-3.0338,92519113,1.04849169136e+11,2791.344,
2011-01-14,'000001,上证指数,2817.048,2791.344,2780.438,2817.048,-1.2862,76753880,90644705327.0,2827.713,
2011-01-13,'000001,上证指数,2830.534,2827.713,2810.874,2837.526,0.2271,74886265,87930916308.0,2821.305,
2011-01-12,'000001,上证指数,2811.785,2821.305,2788.13,2828.468,0.6155,79246117,88093030257.0,2804.047,
2011-01-11,'000001,上证指数,2783.476,2804.047,2770.338,2810.762,0.4384,80553780,94484834019.0,2791.809,
2011-01-10,'000001,上证指数,2832.622,2791.809,2786.861,2847.358,-1.6553,90780872,1.10796771362e+11,2838.801,
2011-01-07,'000001,上证指数,2820.665,2838.801,2807.87,2868.005,0.5171,113129568,1.37163500552e+11,2824.197,
2011-01-06,'000001,上证指数,2838.435,2824.197,2816.951,2853.875,-0.5072,84705616,1.13251589879e+11,2838.593,
2011-01-05,'000001,上证指数,2833.117,2838.593,2824.296,2850.493,-0.4927,104415282,1.35264799911e+11,2852.648,
2011-01-04,'000001,上证指数,2825.329,2852.648,2810.108,2855.396,1.5872,110072791,1.45659819257e+11,2808.077,
2010-12-31,'000001,上证指数,2759.162,2808.077,2758.131,2808.926,1.7576,83350214,1.08441746e+11,2759.575,
2010-12-30,'000001,上证指数,2751.973,2759.575,2724.541,2768.126,0.2925,73172046,86056703442.0,2751.527,
2010-12-29,'000001,上证指数,2735.476,2751.527,2721.479,2753.025,0.6783,63941278,76202882886.0,2732.99,
2010-12-28,'000001,上证指数,2768.031,2732.99,2730.407,2775.149,-1.7406,84332632,96990632639.0,2781.402,
2010-12-27,'000001,上证指数,2842.807,2781.402,2774.538,2876.811,-1.896,97807278,1.23390148348e+11,2835.157,
2010-12-24,'000001,上证指数,2841.346,2835.157,2813.496,2853.486,-0.7027,81216848,95886756272.0,2855.22,
2010-12-23,'000001,上证指数,2874.202,2855.22,2849.836,2893.711,-0.7881,89002488,1.09372940622e+11,2877.9,
2010-12-22,'000001,上证指数,2910.731,2877.9,2867.049,2917.199,-0.9027,98325557,1.26067397507e+11,2904.115,
2010-12-21,'000001,上证指数,2857.589,2904.115,2846.633,2908.166,1.7946,106825623,1.36465367525e+11,2852.916,
2010-12-20,'000001,上证指数,2901.47,2852.916,2804.556,2911.561,-1.4108,113755495,1.46605402004e+11,2893.74,
2010-12-17,'000001,上证指数,2896.77,2893.74,2881.004,2898.812,-0.1518,73677136,93857086844.0,2898.138,
2010-12-16,'000001,上证指数,2908.865,2898.138,2891.858,2921.275,-0.456,87606313,1.09770051795e+11,2911.414,
2010-12-15,'000001,上证指数,2927.264,2911.414,2905.649,2939.05,-0.5351,109462489,1.43370183684e+11,2927.077,
2010-12-14,'000001,上证指数,2928.3,2927.077,2912.42,2933.407,0.1411,120944936,1.52967337113e+11,2922.954,
2010-12-13,'000001,上证指数,2850.325,2922.954,2847.658,2923.774,2.8832,128878468,1.59949594346e+11,2841.04,
2010-12-10,'000001,上证指数,2798.736,2841.04,2792.522,2850.422,1.0705,80496108,98203063221.0,2810.949,
2010-12-09,'000001,上证指数,2837.615,2810.949,2808.506,2854.7,-1.3199,94622552,1.087478312e+11,2848.546,
2010-12-08,'000001,上证指数,2868.733,2848.546,2843.94,2880.558,-0.9498,86707379,1.10227180945e+11,2875.861,
2010-12-07,'000001,上证指数,2843.767,2875.861,2809.11,2884.53,0.6539,86785497,1.11266697682e+11,2857.178,
2010-12-06,'000001,上证指数,2850.382,2857.178,2831.697,2871.407,0.5188,89773055,1.10832357332e+11,2842.431,
2010-12-03,'000001,上证指数,2846.725,2842.431,2822.743,2853.401,-0.0414,83521010,1.05926905632e+11,2843.607,
2010-12-02,'000001,上证指数,2860.464,2843.607,2841.473,2870.806,0.7139,104195755,1.32216371806e+11,2823.449,
2010-12-01,'000001,上证指数,2810.543,2823.449,2795.811,2834.199,0.1159,81263296,1.04257887056e+11,2820.181,
2010-11-30,'000001,上证指数,2863.412,2820.181,2758.924,2881.16,-1.6109,139324863,1.73085021719e+11,2866.356,
2010-11-29,'000001,上证指数,2861.149,2866.356,2841.795,2878.827,-0.186,102452542,1.33970912192e+11,2871.698,
2010-11-26,'000001,上证指数,2890.287,2871.698,2851.957,2894.421,-0.9165,110866191,1.43563927853e+11,2898.261,
2010-11-25,'000001,上证指数,2875.858,2898.261,2856.962,2901.675,1.3401,131608453,1.6718548907e+11,2859.936,
2010-11-24,'000001,上证指数,2794.864,2859.936,2794.864,2861.485,1.1192,116156238,1.47881632989e+11,2828.282,
2010-11-23,'000001,上证指数,2872.172,2828.282,2791.584,2872.172,-1.9446,116311956,1.45079505571e+11,2884.371,
2010-11-22,'000001,上证指数,2861.606,2884.371,2852.774,2904.97,-0.1452,127117716,1.62685478702e+11,2888.566,
2010-11-19,'000001,上证指数,2879.655,2888.566,2806.644,2888.75,0.8066,123778460,1.55775076598e+11,2865.452,
2010-11-18,'000001,上证指数,2855.605,2865.452,2827.179,2873.696,0.9368,102226182,1.27770552363e+11,2838.857,
2010-11-17,'000001,上证指数,2852.478,2838.857,2824.121,2891.052,-1.9237,123780261,1.58701993085e+11,2894.538,
2010-11-16,'000001,上证指数,3007.643,2894.538,2885.753,3007.643,-3.9767,171089373,2.21674190365e+11,3014.413,
2010-11-15,'000001,上证指数,2984.872,3014.413,2939.68,3016.131,0.9706,153152448,1.97094095394e+11,2985.435,
2010-11-12,'000001,上证指数,3121.922,2985.435,2975.163,3150.146,-5.1564,233084958,2.9840591363e+11,3147.744,
2010-11-11,'000001,上证指数,3108.511,3147.744,3102.774,3186.72,1.0396,210274743,2.86984448926e+11,3115.356,
2010-11-10,'000001,上证指数,3120.44,3115.356,3093.878,3124.256,-0.6266,185052423,2.48974312235e+11,3135.0,
2010-11-09,'000001,上证指数,3159.019,3135.0,3110.343,3159.019,-0.7758,192455746,2.48089377253e+11,3159.512,
2010-11-08,'000001,上证指数,3140.395,3159.512,3124.091,3160.699,0.9591,205417960,2.59242023178e+11,3129.497,
2010-11-05,'000001,上证指数,3129.87,3129.497,3105.921,3142.589,1.3786,211955803,2.73178387115e+11,3086.939,
